Actual,DE,SHADE,CMA-ES,NRBO,BOA,HHO-Lite,WeightedAvg_Pred
44.1500,47.6547,44.8003,43.3499,57.7246,44.5866,41.0699,46.5352
46.4700,48.8983,48.0340,43.4674,45.1652,46.4163,43.4017,45.9157
18.6400,35.9488,39.6959,43.1496,44.6342,39.6031,39.2618,40.3625
20.2000,44.4129,40.0724,43.1491,45.4048,40.0709,37.5143,41.7902
3.7600,4.8951,7.1706,10.8421,7.8112,12.2321,12.1864,9.1643
67.6300,64.0809,59.2941,63.0781,56.2741,54.6450,64.0960,60.2613
75.3300,70.9408,75.4559,71.5749,70.8075,69.0171,73.5627,71.8875
3.0900,5.6631,4.4405,2.2789,7.3690,4.3136,3.4765,4.5932
2.7500,7.7104,4.4405,2.2789,3.6544,4.3136,3.4765,4.3290
44.0200,38.7447,39.9453,43.3820,48.0096,39.7898,40.3407,41.6868
40.5300,38.4196,47.6065,41.3796,50.0222,49.9152,43.7312,45.1425
16.7600,29.1328,41.6090,42.0308,26.9365,39.0134,39.9000,36.4098
18.2500,22.6540,35.7091,36.7265,20.4461,30.7286,36.8537,30.4850
0.1300,5.9318,14.6611,10.9171,15.4393,13.1792,12.5974,12.0874
54.8300,39.0880,27.7506,37.8166,28.9702,35.7547,39.3684,34.8071
56.1300,46.8396,39.0006,39.4671,40.5471,36.7912,42.0033,40.8000
3.0700,5.2498,4.4405,2.2789,3.6485,4.3136,3.4765,3.9074
2.6600,7.7109,4.4405,2.2789,3.6436,4.3136,3.4765,4.3273
48.6200,71.1721,65.5024,71.4637,74.4815,67.7607,67.7416,69.6946
74.2600,68.4691,64.2512,68.7587,68.9505,65.3169,64.3074,66.6885
46.8700,52.4911,58.2938,60.4122,60.5651,60.5773,56.8317,58.1707
49.4800,53.2512,59.5111,56.0665,60.2636,65.9738,61.6239,59.4094
82.7600,71.2632,75.3485,71.6891,73.5099,76.4162,73.3908,73.5908
18.0200,36.5180,51.6971,58.9252,62.6246,53.3157,56.9066,53.2406
70.5900,58.7131,66.5500,58.8514,64.1915,67.1379,57.9288,62.2172
18.3400,24.1593,25.1794,31.8063,9.5634,30.4519,29.7096,25.1491
0.0200,7.5407,4.4405,2.2789,4.0714,4.3136,3.4765,4.3689
43.2500,54.0451,56.4206,51.7897,57.7774,49.6407,54.7635,54.0675
74.1600,69.8507,64.7978,68.9178,67.5026,62.9868,65.6275,66.6327
74.7200,69.1866,63.5141,63.8649,57.9250,55.1354,56.9058,61.1431
43.8600,38.9183,49.8402,43.1231,48.2739,48.8817,47.0718,45.9785
44.8100,40.4653,53.7353,46.6105,41.3167,51.0646,47.3228,46.7278
45.9200,49.3125,51.5389,51.2568,51.8356,52.6781,55.1034,51.9342
66.5600,64.5848,60.2540,61.3809,62.4485,60.4852,61.4550,61.7808
2.8000,4.4872,4.4405,2.2789,3.6373,4.3136,3.4765,3.7752
2.0900,6.1201,4.4405,2.2789,3.6340,4.3136,3.4765,4.0538
49.7200,70.2083,65.8120,66.0785,67.8058,67.8888,65.8102,67.2821
75.9600,70.8107,72.5324,71.4485,70.7600,73.5119,72.1732,71.8676
76.0200,70.7817,67.3443,71.0970,72.0594,68.4462,70.4176,70.0257
65.7300,62.8048,62.7955,62.5050,60.0041,57.3798,56.8491,60.4123
16.7700,10.1329,15.5901,9.0981,11.1451,14.3096,9.2334,11.5820
14.6000,4.4884,2.2233,8.7819,7.3075,0.8303,3.5816,4.5387
14.1400,4.7070,16.5626,9.9131,10.8809,11.7753,9.2332,10.4883
3.5800,4.4884,-3.3784,2.2789,3.6330,0.8303,3.4765,1.8943
1.7800,4.4884,-5.2264,2.2789,3.6330,-3.7244,3.4765,0.8303
42.0300,60.4744,48.5723,56.0682,60.0727,47.1918,56.6955,54.8644
66.6800,59.4422,47.6844,51.6916,55.2234,46.6395,51.5334,52.0683
60.3100,65.5890,56.9426,62.5893,55.4268,60.5235,61.0155,60.3762
57.3900,57.4189,45.6256,48.3671,47.4032,43.1550,45.4906,47.9612
50.2400,50.8914,46.7051,49.0749,54.7492,36.2108,35.9771,45.6444
61.4100,58.8296,53.8413,57.5346,58.5175,49.9613,50.1314,54.8315
48.4800,51.9166,38.1001,50.8468,49.5564,36.5507,33.9797,43.5528
8.3600,6.0002,16.9585,15.0369,13.9487,14.4376,12.8076,13.1671
0.0300,4.5008,4.4405,2.2789,3.6513,4.3136,3.4765,3.7799
42.7400,63.8666,59.5443,60.1400,51.4987,56.7929,65.6076,59.5904
71.2700,60.0738,53.9954,51.9376,58.5171,56.6255,56.3213,56.2563
59.3800,66.1882,58.4598,69.6749,59.1451,58.5516,69.2270,63.5500
70.5700,70.7381,58.5056,71.4922,63.3067,66.3549,68.0809,66.4346
49.0100,49.2878,47.9373,45.3250,53.1859,41.5300,37.2432,45.7812
52.6600,49.4865,47.6490,44.9085,49.0085,39.0061,40.1627,45.0668
50.1100,53.9689,38.4008,50.3221,52.0838,43.2996,43.1096,46.9022
9.7000,4.4949,33.5169,8.1318,10.7519,19.4658,9.8762,14.3389
3.1500,4.4884,4.4405,2.2789,3.6615,4.3136,3.4765,3.7794
40.1500,49.0109,58.4569,55.5528,48.4580,55.5420,57.9046,54.1293
36.3500,39.5588,51.4495,52.5644,46.7489,48.7865,45.8528,47.4659
46.3500,54.8536,47.9406,58.0276,60.1860,54.5005,55.7499,55.2028
51.6300,45.1062,33.7406,41.1924,47.9456,39.9413,43.3243,41.8790
59.6300,61.9378,49.4271,69.2723,63.7529,53.3463,60.6380,59.7405
13.6600,16.9419,34.4025,29.2856,21.1510,30.7766,28.4989,26.8014
3.3800,6.9412,6.2178,8.7819,11.1235,3.1659,7.8260,7.3382
3.7000,4.4953,4.4438,2.2789,7.3416,4.3136,3.4765,4.3896
2.0300,4.4884,4.4405,2.2789,3.9980,4.3136,3.4765,3.8351
41.2400,60.7018,47.2401,60.3921,52.1760,49.7235,57.9554,54.7253
70.5400,66.7624,60.5477,65.1757,60.0748,63.3987,61.7697,62.9790
74.7100,71.1464,58.5544,71.4130,72.4220,65.6828,70.2265,68.2468
59.3000,56.0322,48.5119,54.2358,55.6821,53.6890,52.8699,53.5138
45.8500,40.2726,31.6552,32.8913,36.5696,34.4156,31.0755,34.5104
52.1400,53.0370,39.7381,44.7179,49.5404,39.2838,45.1268,45.2728
14.8200,7.0510,18.3630,17.4739,14.9565,10.9592,12.9441,13.5995
3.3300,5.2681,4.5716,2.2853,6.7339,8.9673,3.4878,5.2180
1.7500,4.4941,4.4409,2.2841,3.1748,4.3141,3.4768,3.7010
29.5000,40.4073,38.2762,34.2643,36.8238,36.9549,41.1500,37.9820
66.5600,70.5955,57.5235,71.3274,65.7636,63.1236,68.5759,66.1701
58.6000,59.7434,56.3872,53.3664,43.9010,52.6242,55.4502,53.6132
14.3100,36.9585,31.0834,35.0083,30.5317,28.9939,32.0910,32.4707
55.4000,56.4742,37.2543,45.0598,45.8399,37.6022,45.9300,44.7445
62.1900,63.4155,50.2563,50.2777,59.1324,49.4659,62.5098,55.8558
57.1500,62.2812,53.2513,62.9255,58.0163,55.6144,58.7783,58.4984
2.7900,4.4884,-5.2264,2.2789,3.6330,-3.7244,3.4765,0.8303
4.7000,4.4884,-5.2264,2.2789,3.6330,-3.7244,3.4765,0.8303
49.6100,62.9224,62.2557,55.7551,65.0544,62.5365,62.2679,61.7947
78.1200,70.2439,72.8913,63.6718,72.0151,69.8888,66.0154,69.1267
78.7700,70.3714,63.5421,71.4031,71.9528,67.8483,69.3253,69.0774
83.2100,69.7312,64.6567,66.9536,67.6284,71.4035,63.6760,67.3584
80.2700,68.5405,58.8169,71.1878,71.8012,68.5620,70.1691,68.1734
75.3800,70.8112,58.4653,71.2088,69.0269,55.5680,70.7467,65.9853
79.5700,69.2430,58.2272,70.7084,66.8514,74.4786,67.6709,67.8691
68.2800,69.5738,52.8403,64.8389,53.5921,60.4025,62.4555,60.6629
17.1100,36.3561,43.8572,36.4533,37.9930,46.2389,38.4446,39.8756
43.1500,59.5976,49.1132,47.1292,52.9865,47.5433,49.9075,51.0838
45.1900,56.5255,58.7815,55.6453,47.6313,56.4894,62.0139,56.1780
42.8200,47.6090,51.1631,44.5403,43.4562,49.3566,48.7289,47.4753
9.8300,4.4871,5.1554,8.7819,7.3437,9.9469,6.5848,7.0390
42.5600,35.7267,49.4695,43.2218,44.4778,49.1007,42.5820,44.0599
45.8400,57.1007,49.8280,60.6407,58.9838,53.4470,64.1168,57.3369
73.5600,66.6942,61.6576,60.2469,63.8937,66.7832,65.5799,64.1469
18.6100,36.1131,40.0254,34.6508,23.5583,37.2688,34.0265,34.2940
0.1500,18.5511,8.6526,8.7350,5.9967,8.4450,21.7140,12.0276
35.1100,23.2747,43.8605,36.3846,35.1314,41.3533,50.9269,38.3923
74.6500,69.9109,65.7913,68.7134,69.3859,65.0091,61.7849,66.7910
66.8900,60.9621,52.3997,57.3538,63.0340,56.8070,56.1850,57.8021
16.5600,16.7795,16.0700,23.5383,11.1488,13.7635,9.2336,15.1212
15.8000,28.8984,23.1073,30.3494,35.7728,27.1428,28.1411,28.8973
42.2500,44.4415,52.3917,44.8655,42.8038,50.7590,51.3666,47.7506
60.1900,56.5820,53.8776,57.5787,62.3164,58.9938,50.3767,56.6286
17.1600,23.4719,23.8950,26.4618,15.8301,25.2590,27.9494,23.8098
0.1500,6.4110,9.0171,9.0339,3.1642,8.9432,12.2377,8.1228
52.8800,66.9922,74.6107,68.1787,65.9338,73.2097,73.8361,70.4393
72.8800,67.9178,75.7244,68.0323,66.7199,74.8221,68.9448,70.3537
67.5600,62.3762,61.3181,65.9154,63.7297,64.6231,64.1315,63.6762
79.4800,70.0497,72.4019,68.3689,68.7997,72.8923,70.9524,70.5739
16.9600,25.1874,37.3706,28.5552,35.1003,35.9364,29.3360,31.8834
75.2500,70.0912,69.3262,70.9598,65.5860,75.2166,69.7449,70.1582
57.5500,53.3640,41.1988,52.2950,43.5778,45.7830,43.8221,46.7173
3.8800,7.3898,4.4406,2.2789,6.7905,4.3138,4.2229,4.9152
3.7500,6.9403,4.4465,2.2805,4.0183,4.3292,3.4783,4.2617
51.9700,71.5643,59.0318,71.8279,74.3428,68.6816,71.6806,69.5211
79.4800,71.5000,58.9223,71.8374,75.3474,68.8074,72.8678,69.8752
74.9100,70.5999,58.6403,71.5399,68.4646,65.9896,68.9534,67.3767
79.2900,67.6422,68.0815,67.5632,65.5724,66.1819,62.9047,66.3403
79.1700,70.5449,58.5974,71.5174,71.6788,70.0643,72.5241,69.1500
75.8200,69.0733,67.0259,69.7937,59.1467,71.3229,68.6832,67.5209
58.0500,49.7484,40.9978,44.6161,37.7062,35.0065,38.1455,41.0913
3.7100,4.5090,7.3674,2.2882,7.4557,6.6242,6.5940,5.7943
3.5500,10.4020,5.2608,18.1368,6.1066,17.7713,9.5632,11.2140
49.2800,71.2701,64.8174,71.6897,66.8936,68.1240,68.1171,68.5024
73.8300,61.3355,64.0009,55.5379,54.0492,60.3607,56.3973,58.6338
65.2000,62.8197,60.2512,61.3248,48.2962,58.5842,56.1364,57.9412
57.5200,54.4417,50.5859,53.5645,43.0672,48.6764,49.3973,49.9876
66.7300,63.4942,58.5767,66.5072,57.5541,57.1823,59.5001,60.4934
76.1200,64.8136,66.8505,70.5182,61.2428,72.5528,70.1129,67.6700
14.0200,18.5604,16.6638,12.0868,20.3331,11.6925,10.2024,14.9444
3.4900,6.7361,5.2710,2.3011,6.8551,4.5448,6.2020,5.3192
3.6700,4.5020,11.7689,2.2790,4.7151,7.7762,3.5277,5.7597
11.4900,48.6130,32.6279,40.4570,31.1768,40.4304,37.6822,38.5532
63.8400,64.1973,55.3849,63.8931,56.3156,61.0395,56.7783,59.6343
36.8600,20.3118,39.6704,35.4454,28.8685,37.5432,39.3500,33.4637
10.8700,6.2158,18.0638,10.5526,11.6676,15.5088,21.5790,13.8784
72.2100,66.4502,69.9662,68.9163,66.0706,69.6287,73.5664,69.0803
15.5800,15.3924,33.2065,33.6418,14.1881,30.9137,26.7403,25.6484
67.0500,70.4257,64.7499,71.4814,63.8636,73.7317,72.3209,69.4317
10.4000,7.8514,5.5202,2.7711,8.5582,6.2721,3.9486,5.8286
12.9200,6.3518,4.4901,2.3221,11.0542,4.4787,3.5050,5.3678
48.6300,62.6386,58.8802,56.0682,50.1043,55.9962,56.8908,56.7965
80.6900,66.2226,59.0120,56.0481,57.9679,56.1711,56.9552,58.7675
78.8900,71.5345,64.1843,69.5136,69.3458,65.9272,65.3174,67.6599
82.1500,71.4952,63.3718,71.8501,71.9005,72.0298,73.3247,70.6575
70.7100,70.3225,56.5422,70.7296,69.7879,65.7738,72.9452,67.6823
16.8100,45.5427,28.6608,38.9181,42.1297,39.2735,35.0876,38.3037
72.8900,60.4263,58.6868,63.9248,66.1856,69.8134,67.1072,64.3280
9.1100,4.4931,14.5357,2.5733,5.2681,13.6585,14.2122,9.0891
6.1000,13.5201,5.3178,18.4263,5.6354,15.7592,20.7612,13.2300
49.3100,70.7677,63.1052,70.5946,58.8661,61.0021,64.5751,64.8576
76.6000,70.6044,67.2887,71.5366,67.8405,62.2333,65.4187,67.5105
16.1900,33.1825,34.6532,33.6742,30.2056,33.8439,31.9163,32.9195
49.1600,29.2870,41.6528,29.1573,30.1620,36.2110,34.2472,33.4327
14.1300,4.5315,12.1013,8.7819,11.1175,10.1759,6.5679,8.8626
15.8700,13.2231,20.8336,24.6117,11.1476,21.1329,16.7483,17.9421
15.3600,18.9253,18.8020,25.1386,12.4078,22.7470,13.6274,18.6308
3.3100,4.4940,10.2395,2.2790,3.9162,1.3329,3.4769,4.2935
2.0300,4.4886,4.4405,2.2789,3.6330,-3.7244,3.4765,2.4403
58.4500,71.3513,75.1861,71.6444,74.0891,77.3870,75.0627,74.1025
68.9400,71.4266,74.3791,71.8676,75.2575,73.1935,74.8932,73.4875
80.8700,71.4806,74.3130,71.8596,75.8152,79.3942,74.9148,74.6095
78.9900,70.9220,74.4262,71.7088,72.2213,79.3247,74.9301,73.9045
38.7500,14.5072,25.0777,28.4006,22.3253,10.1953,30.0624,21.7182
73.1500,67.1084,61.3442,67.5377,68.2220,67.0813,70.2566,66.9163
17.9200,32.2170,45.0389,35.7548,30.2336,42.4830,40.2391,37.6361
13.6900,18.9340,35.3047,35.7497,4.5368,35.9628,30.8506,26.8723
17.5300,25.7057,28.7595,33.9878,7.4149,31.5397,29.8699,26.2259
46.0000,59.2575,58.7491,56.0603,52.2613,55.7919,55.0545,56.2169
48.3000,52.5252,67.9512,55.9799,58.1420,63.7111,57.2785,59.2372
49.6000,53.7410,67.9859,55.9664,47.3347,63.2037,55.0402,57.2102
49.4000,58.2157,61.3709,48.7831,53.7215,59.1053,52.6126,55.6502
50.2000,51.5940,50.9821,43.1754,49.0365,47.5483,47.5313,48.3242
41.7000,42.3646,42.2118,40.5068,43.6377,36.0058,39.9167,40.7819
46.8000,51.2188,55.9067,42.6036,49.3505,44.9701,44.9689,48.1882
18.3000,29.0963,37.5112,36.4696,14.8821,39.9835,36.8063,32.4522
15.7000,23.0724,30.5029,35.5777,11.0210,34.3180,29.9448,27.4016
40.9400,64.0899,49.9951,53.9085,46.3990,56.0727,52.3551,53.8598
78.3300,68.7702,65.1121,70.5520,62.9625,73.0106,66.0521,67.7566
64.2700,65.4966,59.0634,65.0630,55.0036,63.9206,58.1383,61.1490
44.2800,60.0065,48.0846,56.0589,52.8246,43.8434,49.2387,51.7239
80.0800,71.0022,61.6813,71.6205,69.1655,75.4385,72.5316,70.2370
45.4600,37.1694,55.2794,42.5806,40.4584,45.4468,51.8169,45.4108
42.6700,28.5126,48.1335,40.8077,37.2518,43.2136,49.3009,41.1311
34.8900,35.8722,39.7355,40.5200,32.1585,32.6172,40.5714,36.9089
10.6200,17.2853,18.8800,13.0700,21.7855,20.1965,20.1256,18.5398
40.6300,52.4491,58.2399,55.9251,58.0187,55.0788,55.0830,55.7840
40.5900,52.7622,58.4693,55.9896,58.0221,55.3622,55.1660,55.9477
61.1400,52.9938,57.6062,55.7615,54.8612,54.4801,54.7244,55.0639
72.1500,62.8653,57.8783,55.9937,57.7414,55.2912,54.8631,57.4690
72.0600,62.0739,57.8588,55.8985,57.6777,55.1204,54.7701,57.2604
53.9100,42.7169,50.3395,41.5670,51.1233,46.4077,45.0498,46.1796
57.6500,52.3753,59.9762,52.3934,56.0494,55.8897,53.0259,54.9419
54.4800,50.3081,40.5307,37.6724,49.9921,38.7332,42.8922,43.3776
0.4200,27.9935,14.9434,15.1721,18.9424,14.0605,14.3350,17.6270
40.0600,50.5141,54.1341,53.0956,51.4653,49.4269,53.6710,52.0431
44.1700,52.7288,58.8089,55.9305,58.0199,56.0337,55.0310,56.0777
55.1500,52.6378,59.1932,55.9611,58.0231,58.9232,54.8786,56.5864
64.2600,61.4138,57.8488,55.5256,57.7458,54.8931,51.9380,56.5925
68.4600,62.2782,65.6589,55.8441,57.5507,62.2868,54.7590,59.7522
44.3000,44.8721,45.9529,43.2569,41.9718,46.4277,39.1544,43.6228
10.8900,4.5317,14.7560,2.2805,7.9369,13.6539,17.1415,10.0045
25.1500,13.5988,20.3825,16.8929,18.8878,18.6964,21.3608,18.2733
21.9800,25.2783,16.6096,15.7722,20.2140,16.5923,18.2348,18.8111
47.1800,52.7644,58.3364,55.9791,58.0256,56.5374,55.2088,56.1269
44.7500,51.6529,53.8088,52.9635,57.9699,57.2290,53.7560,54.5462
58.7700,52.0073,66.0227,55.4052,57.9513,61.3093,54.7150,57.8806
51.3400,41.3316,40.3316,40.8752,49.6209,38.7893,43.3458,42.3677
39.6500,28.2164,36.6458,23.8710,33.9414,34.9104,34.1753,31.9296
46.6200,43.4209,36.5235,42.6993,43.6033,38.7649,39.3538,40.7415
57.4000,59.3215,55.6153,55.2490,51.0260,54.0056,47.8007,53.8795
9.3300,5.0817,14.7647,15.1883,10.3798,13.6818,16.2719,12.5229
24.6100,22.7400,15.0175,15.1346,15.3989,14.0625,14.4033,16.1608
47.4900,63.0200,58.8320,56.0718,57.0672,55.8815,55.0520,57.6848
47.5100,53.9472,59.3191,56.0470,57.7385,63.5998,55.2841,57.6414
59.9500,59.1110,58.3607,56.0009,53.0971,55.3893,54.8848,56.1608
52.8500,49.2328,55.0537,54.2771,49.2217,53.9859,52.6772,52.3976
57.4300,54.6910,58.1536,55.5890,49.0294,57.2889,54.2714,54.8441
47.0200,43.7355,37.1867,46.4317,45.3158,39.8724,43.5939,42.6921
56.1300,53.6108,54.0996,54.3191,50.7403,54.0269,52.6177,53.2421
43.1300,35.1353,28.4407,17.2542,44.5663,25.9523,25.1965,29.4364
5.6700,14.6361,15.0920,14.1357,12.5694,14.1066,16.1868,14.4532
47.3000,52.9250,58.4975,56.0131,58.0268,55.4674,55.3585,56.0340
43.7800,53.1895,58.7914,56.0669,58.0301,55.8296,55.6453,56.2449
61.7100,53.3234,58.7380,56.0620,58.0212,59.2926,54.9597,56.7190
74.4700,65.2317,67.6710,56.0476,57.6157,63.6527,54.8970,60.8863
70.2100,64.2321,65.0832,56.0024,55.8896,58.8851,54.8426,59.1911
28.0700,14.9385,28.6141,24.5619,17.3159,26.3987,21.9573,22.2715
57.7200,63.9062,60.6174,53.5615,55.4577,59.0893,54.8633,57.9496
56.0600,60.2474,59.8216,49.4544,57.7434,58.4025,51.0979,56.1515
31.8200,30.0000,17.9483,19.5892,16.7856,18.8103,15.9993,19.9136
49.7300,71.1936,58.8087,56.2340,58.2000,55.9036,59.5098,60.0275
75.5100,62.0358,58.8466,56.0714,56.3458,55.8819,56.3160,57.6071
66.9400,53.0913,58.6731,56.0420,57.7194,55.6526,54.9264,56.0055
70.1700,57.5511,57.2001,55.7316,55.2652,54.2360,54.6290,55.7809
66.6800,63.7562,56.5149,56.0468,56.0227,59.0397,54.9012,57.7474
70.4500,65.1621,51.0413,56.0488,55.3419,51.1398,52.2400,55.2158
50.9900,35.7637,52.1876,36.5751,50.2247,46.7624,47.7068,44.8109
59.9100,59.1855,51.0485,49.3542,57.3681,51.4870,51.5115,53.3498
48.9500,38.3589,30.8307,23.0011,48.7156,30.4848,26.9081,33.0651
47.9500,53.5565,58.3819,55.9852,58.0389,55.3574,56.1965,56.2392
47.6700,53.2449,58.6097,56.0366,58.0577,55.6472,57.3448,56.4721
14.4300,20.1904,26.5311,22.4629,29.4802,22.0014,27.9520,24.7361
63.2400,61.2610,58.4457,56.0146,56.2501,61.4456,54.8869,58.0718
51.2000,42.4959,47.7875,39.6673,51.2486,45.5869,42.5037,44.8661
14.3600,7.6881,16.5695,8.7852,11.0584,21.5849,19.9905,14.2333
13.0700,6.2910,17.7342,9.0753,20.6005,16.3630,17.3661,14.5171
53.3200,45.3936,35.8037,32.2743,51.7899,36.5380,31.0582,38.8395
0.1200,5.0483,14.7604,15.1875,12.1806,13.6737,14.2651,12.4835
43.3800,54.1067,58.7449,56.0640,58.0725,55.7987,57.9102,56.7668
44.0000,55.2222,59.0385,56.6827,58.0406,63.5646,58.8302,58.5447
60.9100,52.8855,58.5759,56.0267,58.0316,55.5246,55.9534,56.1505
63.5900,51.8202,55.6577,54.8882,52.3615,52.1476,54.2756,53.5187
59.3700,58.9275,66.2811,55.6949,54.3304,62.0396,54.6276,58.6631
73.7600,62.9315,67.1074,55.8961,55.1714,62.7765,54.7763,59.8045
60.6300,54.3455,61.4408,54.2601,53.7227,58.1720,53.3766,55.8862
12.2100,21.3587,15.1859,14.8632,15.5579,14.4583,17.2277,16.4628
0.6300,52.1406,23.0421,33.5864,27.3043,25.6932,29.8871,32.0458
45.1200,64.4655,58.6840,56.1126,58.0981,55.7850,58.8732,58.6954
79.2000,68.3415,58.6774,56.3550,58.0708,55.7351,59.0296,59.4101
64.2700,52.8410,60.3665,56.0272,58.0342,63.4856,55.6472,57.7130
51.2800,51.2496,56.3270,55.1047,49.6528,52.7327,51.7159,52.7982
59.5100,57.0783,63.6937,55.2538,51.0369,61.1580,54.7316,57.1686
13.9500,31.8226,24.7020,29.4056,42.0874,25.8830,32.5653,31.0657
53.9300,47.6715,50.1306,50.3794,50.0534,50.1322,49.9971,49.7174
9.7200,4.4884,-5.2264,2.2789,3.6330,-3.7244,3.4765,0.8303
0.1000,6.5741,14.7736,15.2026,10.7689,13.6916,17.9254,13.1191
45.1200,27.2824,49.3478,43.1844,47.2312,47.6901,42.6667,42.8250
79.2000,58.5735,57.9545,58.6864,62.4052,54.2832,59.6110,58.5807
64.2700,35.0987,57.5115,43.0510,53.0783,57.4918,49.0538,49.1402
51.2800,34.7272,49.4085,43.1040,43.6146,47.7020,38.3399,42.7883
59.5100,23.0371,44.0306,41.6590,28.4948,43.2015,35.6069,35.9576
13.9500,7.1455,9.4562,8.8801,11.1271,10.3840,9.2866,9.3674
53.9300,7.7092,14.7295,8.7819,11.1244,11.1956,9.2334,10.4511
9.7200,6.2888,22.6657,31.1330,8.0623,27.8932,23.0953,19.8053
0.1000,6.3458,5.4685,3.0989,7.3614,6.3566,4.0461,5.4495
53.1300,71.5832,58.3618,61.6750,57.8183,58.1409,68.1769,62.6591
43.4300,52.7021,50.2097,53.6035,56.8440,48.9619,48.1134,51.7487
60.5900,51.9208,56.3699,59.7767,57.3348,56.4618,56.1343,56.3149
63.3400,52.5748,45.6078,49.6648,41.5247,45.7993,44.4151,46.6377
35.7300,14.6082,27.4146,21.4749,27.7188,24.5145,17.0393,22.0997
12.5000,21.6115,15.0161,21.3471,28.0276,13.9193,20.2306,20.0261
10.6800,7.7046,14.7559,2.2789,18.9810,11.2518,8.7492,10.5969
49.9900,37.8369,31.8230,23.3361,50.9033,29.1012,25.6791,33.1275
11.9800,22.9113,20.1502,15.3780,14.7992,17.7386,15.4907,17.7751
47.2600,71.6009,64.9584,69.9156,58.0322,70.3639,66.9188,66.9960
71.1000,71.5372,69.1936,66.9912,57.9962,67.0272,67.2090,66.6895
61.7700,52.2462,57.8319,63.7628,57.4061,61.0686,54.3584,57.7654
14.1700,16.6930,30.3504,21.9645,16.9983,26.0132,17.4303,21.5672
61.8300,52.3649,55.4717,55.4839,58.0204,60.8958,55.1711,56.2153
12.3100,19.0675,18.0136,20.2097,15.8668,13.3151,14.7151,16.8846
58.2800,52.0994,42.6564,45.0125,40.8195,41.1221,43.1246,44.1826
42.8200,33.3014,23.2179,14.8516,18.2734,19.6269,16.2109,20.9801
39.9700,29.9354,27.7409,15.4206,33.2027,25.0454,15.7365,24.5432
47.7200,53.1246,58.7007,56.0541,58.0238,55.7371,55.2582,56.1366
45.4300,71.7306,58.6131,71.5214,59.1096,58.0893,65.6467,64.1615
63.1900,53.1121,58.7154,56.0560,58.0163,55.7471,55.3899,56.1593
69.5800,52.6800,58.2279,55.9264,58.0029,61.8527,54.9603,56.9235
43.5500,34.8551,39.7106,35.0587,41.2348,35.0369,40.0152,37.6293
47.7300,41.8589,38.8038,48.1718,49.7908,39.8957,47.3131,44.2854
13.6100,7.0688,16.4361,12.2039,23.5936,14.5124,26.6969,16.6751
13.5900,12.6893,15.9000,15.3240,25.8326,15.3999,18.0642,17.1692
41.8500,35.8566,30.1174,33.0268,37.8613,31.8147,29.3082,33.0140
44.0600,52.9816,58.6855,56.0493,58.0251,55.6953,55.1767,56.0887
77.1400,71.7375,58.6411,71.5293,58.8131,63.1375,66.2627,65.0588
68.3500,53.0034,58.7005,56.0527,58.0241,55.7170,55.1842,56.1002
69.5100,52.6300,58.2081,55.8533,58.0174,62.7399,54.9172,57.0420
62.7700,52.5899,58.1259,55.9168,57.9591,55.0003,54.8357,55.7242
47.9200,46.7814,41.0515,51.1455,49.4605,42.3424,49.4522,46.7006
15.0500,35.1851,26.3737,32.2085,36.9206,28.2141,34.5165,32.2401
59.1600,59.3218,48.3500,49.3245,57.4862,49.3458,47.9723,52.0021
12.6600,7.8330,16.1638,13.3152,13.2012,15.3960,17.7363,13.9045
