Actual,DE,SHADE,CMA-ES,NRBO,BOA,HHO-Lite,WeightedAvg_Pred
37.4100,17.3682,33.9860,27.3967,32.2522,27.9023,30.0054,28.1266
6.5100,6.7628,0.3407,2.2789,7.0117,1.3028,3.4765,3.5311
57.8600,76.3247,65.9739,58.9778,61.7047,67.0386,65.5099,65.9370
74.2100,75.6394,65.9487,65.9965,66.5531,66.9185,65.5471,67.7855
76.4000,76.2424,76.2896,71.9001,80.7069,76.0622,76.2840,76.2383
61.6800,59.9858,66.7080,58.9696,61.0528,60.4058,58.1723,60.8874
61.5400,54.1519,65.4728,70.3876,54.5817,70.7489,62.4379,62.9568
12.4300,8.5118,12.1832,18.1019,10.8880,14.9314,3.5546,11.3759
14.8200,6.7628,3.1271,8.5964,6.6940,4.1358,6.1254,5.9109
3.5100,6.7628,2.3845,3.0928,6.5966,5.5587,3.8488,4.7069
3.6300,6.7628,0.3367,2.2789,7.0117,1.2747,3.4765,3.5258
52.5600,74.2683,59.2064,68.5536,53.7637,57.0876,63.1086,62.7059
76.2000,74.9528,59.2060,71.8666,64.2244,69.4216,73.3669,68.8444
46.3400,45.8508,48.6244,43.1577,46.7136,47.8508,44.1924,46.0636
66.1400,66.5500,48.7231,45.0353,63.1268,47.7980,52.7037,54.0009
0.1800,31.5240,40.6106,43.1561,42.3804,41.9903,39.1508,39.7868
18.2500,37.1578,40.1295,43.1562,34.4832,41.4355,38.0181,39.0688
14.0100,25.2707,22.8709,25.1999,22.9774,29.6857,16.8407,23.8187
3.4200,6.7628,-2.7376,2.2789,7.0117,-1.4312,3.4768,2.5634
3.2500,6.7628,-5.2264,2.2789,12.8817,-4.3826,3.4765,2.6313
53.2400,76.3792,65.8980,69.4486,73.3234,66.9275,65.9936,69.6787
76.3800,76.1571,76.2368,71.8516,76.8406,75.6683,74.9094,75.2743
66.3100,74.6986,65.1715,63.7706,74.0260,65.1246,65.4562,68.0499
71.4200,71.3303,60.1446,65.6879,75.1407,60.4550,65.3834,66.3623
67.9200,58.6776,58.4231,59.1158,66.7012,60.6925,58.7769,60.3886
68.4600,60.1911,65.1421,57.5104,64.3807,62.1767,57.0004,61.0668
18.1900,36.7885,48.9431,43.0755,47.6253,46.1174,42.2242,44.1145
3.3400,6.7628,0.3408,2.2789,7.0117,1.3042,3.4765,3.5313
2.8300,6.7628,-5.2264,2.2789,7.0117,-4.3825,3.4765,1.6583
66.7000,66.6400,60.8496,58.9199,71.7337,61.4897,58.5912,63.0401
77.1800,70.2546,60.3274,58.8414,76.2532,60.4778,58.6439,64.1394
59.5400,56.4386,59.7681,58.5529,70.8120,59.3284,58.1916,60.5006
70.4900,71.9999,61.2567,58.9446,64.9131,62.3885,58.7362,63.0583
69.5600,69.2092,61.3675,58.9617,74.7871,62.7052,58.7371,64.2984
55.2900,60.9770,54.3400,54.8477,68.0526,53.3622,56.0973,57.9453
41.7100,36.3962,42.2044,49.7168,28.5383,45.2773,43.0277,40.8653
53.2200,57.7303,43.7957,41.9026,47.9513,40.0798,43.1721,45.7986
54.3600,54.8501,52.0617,50.9269,49.2072,48.1369,52.7181,51.3266
71.0600,75.6598,76.3005,71.9016,77.3051,76.1262,76.2868,75.5893
74.1000,74.1964,76.2812,71.8979,79.7791,76.0276,76.2856,75.7323
74.9000,71.8451,76.2068,71.8816,72.6376,75.7157,76.2802,74.0842
73.6800,71.5037,74.7971,71.8257,70.2562,72.1975,72.3676,72.1593
64.5200,71.4698,67.1364,71.8400,70.1214,67.2625,67.1076,69.1678
13.9500,20.0309,30.9053,24.7525,15.5650,27.2907,34.2633,25.4506
14.4400,20.5692,23.2715,24.6040,28.5231,20.7916,10.3717,21.3733
13.3900,15.5588,21.8034,18.1011,13.0325,23.2630,8.0917,16.6565
12.0100,14.8911,19.0097,18.1011,14.3135,23.2708,3.7746,15.5785
65.2000,70.2562,65.8618,70.8421,72.4428,66.5305,66.8602,68.8052
73.0800,71.7735,65.9060,64.8281,67.7031,66.7400,65.5463,67.0912
49.5500,44.4355,54.4590,49.9329,45.3069,53.9023,59.2438,51.1881
67.4200,63.6478,65.3125,67.4645,68.5836,65.0900,65.4467,65.9206
70.4400,70.5414,65.8648,68.5543,63.7688,66.5993,65.5355,66.8249
14.5100,18.5447,25.3628,24.6145,14.5521,21.3650,18.4457,20.4933
14.0600,16.3721,10.2000,19.8511,14.1316,21.6432,3.4765,14.2993
12.1400,18.9019,21.8030,18.1011,17.4887,26.2820,16.4439,19.8354
11.8000,20.4532,10.0105,18.1011,16.4110,9.6801,5.9093,13.4602
66.7800,66.2372,84.0498,71.1924,70.3580,79.6696,74.8886,74.3824
73.3800,66.3010,83.5609,70.9387,67.4829,78.6245,74.8529,73.6133
66.1900,68.1494,77.4155,70.9115,65.8997,69.4598,74.8003,71.1037
61.8700,56.2073,65.2525,63.6871,55.1690,58.7520,64.0832,60.5238
67.0400,68.3911,65.4352,62.7913,59.5364,65.3796,65.4565,64.5063
60.6400,61.5647,65.7107,63.2835,56.7349,66.7900,65.4863,63.2579
43.3800,45.9716,40.0317,44.8075,42.5657,39.4822,43.6750,42.7648
12.9600,7.2983,12.0489,8.7819,6.7840,1.3116,3.4765,6.6359
3.2100,6.7628,0.3519,2.2791,7.0117,1.3916,3.4766,3.5477
63.1100,72.3081,68.7867,71.6164,70.4133,68.3473,67.0040,69.7587
74.2900,70.9007,73.4829,71.6553,67.8363,69.3853,69.4673,70.4643
43.9100,43.9218,52.3476,51.4964,43.0233,49.4033,54.8533,49.1636
73.6700,67.5326,75.9438,71.7724,64.9612,74.9435,75.0924,71.6985
73.9700,64.6491,74.8505,71.1896,63.4905,72.9235,67.3426,69.0759
14.1400,22.9378,26.4310,24.7577,19.2056,25.9214,23.4203,23.7827
13.0500,8.5695,10.6296,8.7845,7.9423,7.3112,6.5847,8.3108
11.7200,7.2805,9.8087,18.0567,9.1100,19.3998,3.6308,11.2210
11.0700,6.7628,4.4419,8.5357,7.8721,5.6409,3.5303,6.1375
57.3400,70.9709,64.1015,59.8905,70.2247,63.8186,65.5346,65.7574
76.1400,69.9367,62.3226,64.1328,71.3047,61.7798,65.5204,65.8367
64.1300,68.3481,68.7403,59.1351,65.4391,64.5907,64.3075,65.0967
72.0100,65.6118,71.0816,71.5020,70.0269,72.5078,66.0124,69.4556
0.7000,54.3234,48.7504,44.7560,61.2255,47.7805,49.5554,51.0596
69.3400,58.3137,57.9279,58.7737,55.1605,52.2747,55.6351,56.3623
14.2000,9.6507,14.7306,8.8500,17.4033,9.2467,10.2852,11.6890
3.6300,6.7628,6.9134,2.3113,7.2925,6.2565,6.5260,6.0056
3.5800,6.7628,8.8649,2.2789,5.8308,4.7949,3.4771,5.3398
44.1500,45.8215,44.8003,43.3499,54.8893,47.4101,41.0699,46.2187
46.4700,40.3736,48.0340,43.4674,46.1332,47.4660,43.4017,44.8029
18.6400,33.7066,39.6959,43.1496,33.3123,40.2719,39.2618,38.2314
20.2000,34.5257,40.0724,43.1491,34.0082,41.2094,37.5143,38.4149
3.7600,7.5539,7.1706,10.8421,7.0117,12.9512,12.1864,9.6091
67.6300,62.1977,59.2941,63.0781,65.7180,59.4950,64.0960,62.3086
75.3300,72.6911,75.4559,71.5749,72.8356,74.5021,73.5627,73.4338
3.0900,6.7628,4.4405,2.2789,7.0117,3.9948,3.4765,4.6628
2.7500,6.7628,4.4405,2.2789,7.0117,3.9947,3.4765,4.6627
