Sample,DE_AE,SHADE_AE,CMA-ES_AE,NRBO_AE,BOA_AE,HHO-Lite_AE,Ensemble_AE
368,0.1417,0.9294,0.4433,0.9294,0.0223,0.9294,0.3626
369,0.6792,0.9802,1.4419,0.9802,1.2591,0.9802,0.6328
370,0.2350,1.1783,0.6484,1.1783,0.2053,1.1783,0.6916
371,0.5486,0.8569,0.2216,0.8569,0.0168,0.8569,0.5534
372,0.1100,0.2111,1.0715,0.2111,0.3578,0.2111,0.3624
373,2.2012,1.9442,2.4353,1.9442,2.3763,1.9442,2.1412
374,1.6684,1.4914,1.9560,1.4914,0.3516,1.4914,1.2904
375,0.2673,0.4815,0.0091,0.4815,0.5372,0.4815,0.2871
376,0.3696,0.0850,1.0628,0.0850,1.0373,0.0850,0.3700
377,0.2078,0.7461,1.1889,0.7461,1.8498,0.7461,0.4486
378,1.9610,0.0663,1.7297,0.0663,1.3015,0.0663,0.8663
379,2.1838,0.9894,1.9710,0.9894,1.7318,0.9894,0.0904
380,1.1092,0.9567,1.0059,0.9567,0.3223,0.9567,0.8843
381,0.4314,1.2390,0.1347,1.2390,1.5722,1.2390,0.9757
382,0.1147,0.0669,0.1383,0.0669,0.5843,0.0669,0.0221
383,1.1092,0.9567,1.0059,0.9567,0.3223,0.9567,0.8843
384,0.6449,1.3943,0.3317,1.3943,0.7332,1.3943,0.4106
385,0.1618,0.3182,0.7062,0.3182,0.2905,0.3182,0.1165
386,0.1881,0.1015,0.1196,0.1015,0.4423,0.1015,0.0281
387,0.3941,0.0656,0.4047,0.0656,0.3495,0.0656,0.1589
388,0.6272,1.2386,1.6983,1.2386,2.9495,1.2386,1.4994
389,2.2351,1.7551,1.1426,1.7551,1.2060,1.7551,1.6411
390,4.4887,3.6657,4.7046,3.6657,3.1071,3.6657,3.8829
391,1.0525,1.4021,0.9441,1.4021,1.5599,1.4021,1.2938
392,1.0777,0.9683,0.8345,0.9683,0.7996,0.9683,0.9360
393,4.0776,3.8898,2.6494,3.8898,3.7462,3.8898,3.6901
394,1.2712,0.3304,0.3393,0.3304,0.1775,0.3304,0.4038
395,0.0310,0.0757,0.4938,0.0757,0.0427,0.0757,0.0427
396,1.8893,1.3155,2.1096,1.3155,0.4344,1.3155,1.2512
397,0.2777,0.3732,1.2158,0.3732,0.1877,0.3732,0.0943
398,0.3143,0.0864,0.1571,0.0864,0.3011,0.0864,0.0673
399,0.1572,0.0006,0.1828,0.0006,0.4164,0.0006,0.1266
400,1.9639,1.6697,1.0859,1.6697,1.2512,1.6697,1.5513
401,1.0787,1.2025,1.7994,1.2025,1.2866,1.2025,1.2956
402,2.5538,2.8014,1.7495,2.8014,2.0194,2.8014,2.4538
403,0.1084,0.0739,0.3555,0.0739,0.2166,0.0739,0.0767
404,0.3083,0.5197,0.0467,0.5197,0.2902,0.5197,0.2701
405,1.1480,1.2615,0.8429,1.2615,0.5737,1.2615,1.0577
406,0.2726,0.0447,0.3811,0.0447,0.3763,0.0447,0.1497
407,0.9758,0.0944,1.3050,0.0944,0.3075,0.0944,0.0595
408,0.5167,0.4658,1.1023,0.4658,0.1147,0.4658,0.4835
409,1.1058,0.1875,0.7768,0.1875,0.1026,0.1875,0.3904
410,0.1922,0.6712,0.2190,0.6712,0.4969,0.6712,0.4867
411,1.0074,1.5440,0.0766,1.5440,0.0876,1.5440,0.9369
412,0.1305,0.5483,0.1262,0.5483,0.0101,0.5483,0.2713
413,1.7109,1.1347,0.6475,1.1347,0.1485,1.1347,0.7187
414,3.9496,3.1354,3.3084,3.1354,0.2963,3.1354,2.7263
415,0.4718,0.8533,0.9086,0.8533,0.6325,0.8533,0.7620
416,0.5756,0.3079,1.2541,0.3079,1.1699,0.3079,0.6546
417,0.3452,0.3599,0.1563,0.3599,1.3493,0.3599,0.4888
418,0.1362,0.6138,0.7301,0.6138,0.1779,0.6138,0.1775
419,1.6754,1.0854,0.4744,1.0854,0.3727,1.0854,0.6797
420,0.0182,0.0905,0.1200,0.0905,1.1751,0.0905,0.2647
421,0.6782,0.0227,0.4530,0.0227,0.2040,0.0227,0.2114
422,0.1374,0.2051,0.8017,0.2051,0.5227,0.2051,0.0959
423,1.4720,1.7255,1.6742,1.7255,1.8055,1.7255,1.6880
424,1.9134,2.1581,1.3412,2.1581,2.1376,2.1581,1.9775
425,0.5269,1.1001,0.3373,1.1001,0.0562,1.1001,0.3957
426,0.2690,0.4494,0.1548,0.4494,0.2710,0.4494,0.2507
427,0.0379,0.4460,0.6849,0.4460,0.8586,0.4460,0.4868
428,0.1306,0.0091,0.5883,0.0091,0.0817,0.0091,0.0946
429,2.4944,2.0111,1.5953,2.0111,1.3554,2.0111,1.9127
430,1.9295,0.6025,1.3742,0.6025,0.6606,0.6025,0.9622
431,0.0845,0.4316,0.3742,0.4316,0.3772,0.4316,0.1040
432,0.9748,1.9544,2.3051,1.9544,0.3301,1.9544,1.4677
433,1.7716,0.9141,0.1261,0.9141,0.5746,0.9141,0.8687
434,3.6984,2.7898,3.1956,2.7898,0.9600,2.7898,2.7031
435,0.6864,0.5382,0.6103,0.5382,0.9214,0.5382,0.6390
436,1.2922,0.5762,0.7860,0.5762,0.6322,0.5762,0.7399
437,1.4182,1.1255,1.9919,1.1255,0.4874,1.1255,1.2122
438,2.6332,2.3999,1.0707,2.3999,0.8742,2.3999,1.9619
439,0.3944,0.2288,0.3836,0.2288,0.2797,0.2288,0.1972
440,1.0353,0.9043,1.9050,0.9043,1.6214,0.9043,0.6710
441,0.9160,0.3503,0.4946,0.3503,0.4678,0.3503,0.3320
442,0.0699,1.0629,0.5029,1.0629,0.0587,1.0629,0.5931
443,0.2656,1.5934,1.2562,1.5934,0.0457,1.5934,1.0570
444,1.2181,1.5631,0.5759,1.5631,1.3597,1.5631,1.3068
445,5.6679,4.4098,2.5437,4.4098,3.2203,4.4098,4.1092
446,2.0304,0.7883,0.7490,0.7883,0.6248,0.7883,0.7525
447,1.8143,1.3872,2.2275,1.3872,1.6325,1.3872,1.6397
448,0.9026,1.4114,1.1831,1.4114,1.3079,1.4114,1.2712
449,1.3447,1.1629,0.7687,1.1629,0.9602,1.1629,1.0935
450,0.9815,0.8056,1.9137,0.8056,1.1653,0.8056,1.0800
451,0.1931,0.4698,1.2325,0.4698,0.3344,0.4698,0.0525
452,0.8403,0.3702,0.4787,0.3702,0.1147,0.3702,0.3856
453,0.2848,0.0796,0.2843,0.0796,0.0573,0.0796,0.0493
454,1.4694,0.5452,0.4214,0.5452,0.5485,0.5452,0.0485
455,2.5638,2.4629,1.3537,2.4629,1.9932,2.4629,2.2160
456,0.0085,0.3244,0.1149,0.3244,0.2676,0.3244,0.2273
457,0.2578,0.0965,0.1549,0.0965,0.6370,0.0965,0.0412
458,1.7855,1.1737,1.1820,1.1737,2.0211,1.1737,1.4188
459,0.5157,0.6060,0.3866,0.6060,0.6100,0.6060,0.5550
460,1.1200,1.3954,1.1693,1.3954,1.6226,1.3954,1.3497
461,0.4477,0.6737,0.1439,0.6737,0.0537,0.6737,0.3959
462,0.4047,0.0798,0.1266,0.0798,0.3122,0.0798,0.0762
463,0.0989,0.0245,0.3690,0.0245,0.0474,0.0245,0.0824
464,0.0821,0.1138,0.0666,0.1138,0.1294,0.1138,0.0377
465,0.0851,0.0969,0.2230,0.0969,0.5337,0.0969,0.0639
466,0.3873,1.0886,0.2971,1.0886,0.2546,1.0886,0.6010
467,0.3220,0.0739,1.3778,0.0739,0.6143,0.0739,0.2179
468,0.5159,0.2973,0.0143,0.2973,0.7263,0.2973,0.1154
469,1.3790,0.4293,1.7292,0.4293,0.2602,0.4293,0.3166
470,3.5670,2.7860,1.8720,2.7860,1.4595,2.7860,2.5419
471,1.0473,0.4650,0.4786,0.4650,0.5808,0.4650,0.3895
472,0.2376,0.0941,0.1632,0.0941,0.3118,0.0941,0.0867
473,0.0857,0.0566,0.0404,0.0566,0.3967,0.0566,0.0736
474,0.3111,0.0592,0.1617,0.0592,0.5826,0.0592,0.0110
475,0.9194,0.0769,0.0146,0.0769,0.1430,0.0769,0.1702
476,0.7368,0.9786,0.0801,0.9786,0.4551,0.9786,0.7008
477,4.4094,4.7326,3.1105,4.7326,1.5976,4.7326,3.8839
478,2.2238,1.1850,2.3115,1.1850,0.4938,1.1850,1.4306
479,1.6149,0.3865,0.3699,0.3865,0.2593,0.3865,0.3571
480,4.4107,3.3811,2.9604,3.3811,2.2602,3.3811,3.2952
481,0.0799,0.2964,0.3828,0.2964,0.1026,0.2964,0.2157
482,0.0675,0.2482,0.1762,0.2482,0.9392,0.2482,0.0738
483,1.1296,1.1868,1.7015,1.1868,1.0045,1.1868,1.2327
484,0.2823,1.1336,0.4418,1.1336,0.4534,1.1336,0.5168
485,0.7863,1.3730,2.2021,1.3730,0.3258,1.3730,1.2386
486,0.0469,0.0510,0.1051,0.0510,0.2521,0.0510,0.0930
487,2.6643,2.4582,1.8959,2.4582,1.1385,2.4582,2.1781
488,0.5343,0.8200,0.1250,0.8200,0.8632,0.8200,0.6636
489,0.1060,0.0693,0.6226,0.0693,0.1786,0.0693,0.0218
490,0.3534,0.1907,0.2577,0.1907,0.2741,0.1907,0.1251
491,0.0039,0.2707,0.0505,0.2707,0.7297,0.2707,0.2493
492,1.9780,0.8178,1.0280,0.8178,0.4982,0.8178,0.8263
493,1.3186,0.9854,1.2738,0.9854,0.2612,0.9854,0.9680
494,0.3161,0.3744,0.3738,0.3744,0.5237,0.3744,0.3896
495,0.1794,0.1423,0.0986,0.1423,0.0291,0.1423,0.1223
496,0.3423,0.1110,0.4129,0.1110,0.5348,0.1110,0.1600
497,1.6968,1.0330,0.5838,1.0330,0.4188,1.0330,0.9660
498,0.8181,0.9150,1.3876,0.9150,0.6214,0.9150,0.9287
499,1.3134,0.9091,0.2891,0.9091,0.1683,0.9091,0.6929
500,1.6066,0.9124,0.0983,0.9124,0.0000,0.9124,0.7069
